timestamp,pod,function,cpu_millicores,memory_mib
1775161895,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,61,31
1775161895,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,130,59
1775161895,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,1,198
1775161895,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,367,319
1775161895,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,223
1775161895,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,1,153
1775161895,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,172,206
1775161895,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,73,154
1775161895,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,51,150
1775161895,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,147,169
1775161895,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,1,126
1775161895,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,125,267
1775161903,orchestrator-9696d4c9-v6h68,orchestrator,207,112
1775161903,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,35,60
1775161903,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,53,67
1775161903,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,1,57
1775161903,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,1,67
1775161903,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,104,77
1775161903,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,46,86
1775161903,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,31,59
1775161903,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,77
1775161903,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,24,53
1775161903,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,52
1775161903,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,31
1775161903,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,130,53
1775161903,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,212,52
1775161903,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,130,59
1775161903,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,240,201
1775161903,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,319
1775161903,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,145,223
1775161903,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,1,153
1775161903,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,206
1775161903,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,73,154
1775161903,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,212,173
1775161903,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,147,169
1775161903,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,165,152
1775161903,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,125,267
1775161911,orchestrator-9696d4c9-v6h68,orchestrator,207,112
1775161911,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,35,60
1775161911,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,53,67
1775161911,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,1,57
1775161911,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,1,67
1775161911,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,104,77
1775161911,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,46,86
1775161911,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,31,59
1775161911,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,77
1775161911,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,24,53
1775161911,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,52
1775161911,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,31
1775161911,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,130,53
1775161911,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,212,52
1775161911,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,130,59
1775161911,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,240,201
1775161911,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,319
1775161911,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,145,223
1775161911,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,1,153
1775161911,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,206
1775161911,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,73,154
1775161911,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,212,173
1775161911,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,147,169
1775161911,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,165,152
1775161911,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,125,267
1775161919,orchestrator-9696d4c9-v6h68,orchestrator,164,111
1775161919,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,14,60
1775161919,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,9,67
1775161919,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,63,64
1775161919,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,72,53
1775161919,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,50,67
1775161919,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775161919,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,96,60
1775161919,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,86
1775161919,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,87,62
1775161919,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,77
1775161919,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,83,54
1775161919,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,33,52
1775161919,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,31
1775161919,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,88,53
1775161919,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,1,52
1775161919,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775161919,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,59,205
1775161919,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,319
1775161919,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,223
1775161919,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,1,153
1775161919,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,206
1775161919,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,172,186
1775161919,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,151,181
1775161919,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,148,182
1775161919,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,102,175
1775161919,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,149,267
1775161927,orchestrator-9696d4c9-v6h68,orchestrator,164,111
1775161927,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,14,60
1775161927,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,9,67
1775161927,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,63,64
1775161927,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,72,53
1775161927,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,50,67
1775161927,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775161927,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,96,60
1775161927,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,86
1775161927,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,87,62
1775161927,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,77
1775161927,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,83,54
1775161927,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,33,52
1775161927,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,31
1775161927,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,88,53
1775161927,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,1,52
1775161927,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775161927,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,59,205
1775161927,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,319
1775161927,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,223
1775161927,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,1,153
1775161927,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,206
1775161927,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,172,186
1775161927,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,151,181
1775161927,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,148,182
1775161927,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,102,175
1775161927,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,149,267
1775161935,orchestrator-9696d4c9-v6h68,orchestrator,139,112
1775161935,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,24,60
1775161935,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,53,67
1775161935,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,73,64
1775161935,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,94,56
1775161935,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,1,67
1775161935,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775161935,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,1,60
1775161935,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,29,87
1775161935,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,2,61
1775161935,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,45,77
1775161935,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,83,54
1775161935,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,52
1775161935,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,31
1775161935,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,1,53
1775161935,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,183,53
1775161935,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,21,59
1775161935,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,178,237
1775161935,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,319
1775161935,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,223
1775161935,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,431,252
1775161935,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,59,206
1775161935,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,169,197
1775161935,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,78,181
1775161935,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,102,183
1775161935,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,184,176
1775161935,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,125,267
1775161943,orchestrator-9696d4c9-v6h68,orchestrator,139,112
1775161943,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,24,60
1775161943,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,53,67
1775161943,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,73,64
1775161943,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,94,56
1775161943,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,1,67
1775161943,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775161943,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,1,60
1775161943,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,29,87
1775161943,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,2,61
1775161943,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,45,77
1775161943,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,83,54
1775161943,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,52
1775161943,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,31
1775161943,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,1,53
1775161943,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,183,53
1775161943,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,21,59
1775161943,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,178,237
1775161943,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,319
1775161943,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,223
1775161943,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,431,252
1775161943,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,59,206
1775161943,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,169,197
1775161943,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,78,181
1775161943,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,102,183
1775161943,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,184,176
1775161943,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,125,267
1775161951,orchestrator-9696d4c9-v6h68,orchestrator,113,112
1775161951,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,1,60
1775161951,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,38,67
1775161951,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,1,64
1775161951,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,53,58
1775161951,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,1,67
1775161951,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775161951,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,37,62
1775161951,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,87
1775161951,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,1,61
1775161951,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,66,76
1775161951,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,21,54
1775161951,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,52
1775161951,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,31
1775161951,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,283,55
1775161951,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,1,53
1775161951,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775161951,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,95,205
1775161951,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,319
1775161951,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,136,223
1775161951,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,1,252
1775161951,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,206
1775161951,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,158,203
1775161951,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,78,181
1775161951,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,102,183
1775161951,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,117,181
1775161951,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,92,267
1775161959,orchestrator-9696d4c9-v6h68,orchestrator,113,112
1775161959,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,1,60
1775161959,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,38,67
1775161959,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,1,64
1775161959,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,53,58
1775161959,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,1,67
1775161959,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775161959,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,37,62
1775161959,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,87
1775161959,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,1,61
1775161959,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,66,76
1775161959,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,21,54
1775161959,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,52
1775161959,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,31
1775161959,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,283,55
1775161959,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,1,53
1775161959,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775161959,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,95,205
1775161959,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,319
1775161959,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,136,223
1775161959,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,1,252
1775161959,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,206
1775161959,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,158,203
1775161959,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,78,181
1775161959,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,102,183
1775161959,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,117,181
1775161959,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,92,267
1775161967,orchestrator-9696d4c9-v6h68,orchestrator,60,111
1775161967,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,1,60
1775161967,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,67
1775161967,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,1,64
1775161967,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,1,58
1775161967,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,1,67
1775161967,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775161967,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,37,62
1775161967,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,87
1775161967,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,1,61
1775161967,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,76
1775161967,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,1,54
1775161967,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,52
1775161967,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,31
1775161967,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,1,55
1775161967,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,1,53
1775161967,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775161967,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,1,205
1775161967,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,319
1775161967,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,223
1775161967,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,1,253
1775161967,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,206
1775161967,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,35,203
1775161967,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,100,187
1775161967,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,84,188
1775161967,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,35,181
1775161967,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,56,267
1775161975,orchestrator-9696d4c9-v6h68,orchestrator,60,111
1775161975,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,1,60
1775161975,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,67
1775161975,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,1,64
1775161975,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,1,58
1775161975,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,1,67
1775161975,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775161975,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,37,62
1775161975,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,87
1775161975,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,1,61
1775161975,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,76
1775161975,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,1,54
1775161975,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,52
1775161975,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,31
1775161975,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,1,55
1775161975,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,1,53
1775161975,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775161975,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,1,205
1775161975,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,319
1775161975,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,223
1775161975,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,1,253
1775161975,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,206
1775161975,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,35,203
1775161975,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,100,187
1775161975,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,84,188
1775161975,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,35,181
1775161975,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,56,267
1775161983,orchestrator-9696d4c9-v6h68,orchestrator,60,111
1775161983,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,1,60
1775161983,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,67
1775161983,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,34,64
1775161983,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,1,58
1775161983,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,1,67
1775161983,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775161983,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,1,62
1775161983,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,87
1775161983,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,1,61
1775161983,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,76
1775161983,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,1,54
1775161983,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,52
1775161983,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,41,51
1775161983,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,1,55
1775161983,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,1,53
1775161983,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775161983,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,57,212
1775161983,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,319
1775161983,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,223
1775161983,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,1,253
1775161983,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,206
1775161983,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,1,203
1775161983,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,10,194
1775161983,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,1,188
1775161983,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,1,181
1775161983,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,267
1775161991,orchestrator-9696d4c9-v6h68,orchestrator,60,111
1775161991,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,1,60
1775161991,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,67
1775161991,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,34,64
1775161991,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,1,58
1775161991,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,1,67
1775161991,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775161991,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,1,62
1775161991,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,87
1775161991,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,1,61
1775161991,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,76
1775161991,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,1,54
1775161991,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,52
1775161991,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,41,51
1775161991,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,1,55
1775161991,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,1,53
1775161991,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775161991,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,57,212
1775161991,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,319
1775161991,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,223
1775161991,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,1,253
